,id,alias,name,description,subscriptionCount,subscribed,read,createdAt,updatedAt,canPost,ignorePost,invisible,isSchool,fullyAnonymous,canUseNickname,postThumbnail,shouldCategorized,shouldPostCategorized,hasPostCategories,titlePlaceholder,postTitlePlaceholder,ipCountryCondition,subcategories,topics,nsfw,mediaThreshold,limitCountries,limitStage,availableLayouts,postCount,favorite,heroImage,logo
435,31c5c0e7-af98-453c-8994-f2eee483b490,resit,重考,"歡迎大家交流分享關於重考的點滴，期許你離開重考板的時候，能有所成長

1.發文留言要自負責任。
2.請注意自身狀況，有急切之需求請先尋求現實之親友協助。
3.以後想到再補",4935,False,False,2020-09-17T07:25:18.680Z,2020-09-27T07:13:33.203Z,False,False,False,False,False,True,{'size': 'small'},False,False,True,,,"{'exclude': [], 'include': []}",[],[],False,{},[],0,"['classic', 'link']",{'last30Days': 171},False,"{'url': 'https://megapx-assets.dcard.tw/images/7d9a0f86-a74c-4626-b4c1-05c17e21d71a/orig.jpeg', 'type': 'image/jpeg', 'width': 1472, 'height': 491}","{'url': 'https://megapx-assets.dcard.tw/images/88bdce40-2488-44fb-b8fe-f5c5eafb24a6/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
17,51a48caf-bfd4-4c12-979e-c55962856a81,ncue,彰化師範大學,彰化師範大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,4845,False,False,2016-05-19T18:15:15.767Z,2020-08-13T08:58:13.685Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 75},False,"{'url': 'https://megapx-assets.dcard.tw/images/326bf514-f456-4c58-96aa-a311761862c9/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/12e4f148-af86-440e-b2f0-4e7cb975fdd5/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
440,b3c0adaa-88e0-4342-8184-7320680c3c0e,marketing,行銷,歡迎交流各種行銷方面的知識，包含理論或自身實務上的經驗，以及分享行銷相關的文章。,4826,False,False,2020-09-24T04:26:12.702Z,2020-09-24T13:38:40.244Z,False,False,False,False,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",[],[],False,{},[],0,"['classic', 'link']",{'last30Days': 56},False,"{'url': 'https://megapx-assets.dcard.tw/images/560ab4f1-9132-46fe-b1ad-dad62d4cddcc/orig.jpeg', 'type': 'image/jpeg', 'width': 987, 'height': 329}","{'url': 'https://megapx-assets.dcard.tw/images/a99d0b30-c1b6-44cc-86ae-c20b7576a3df/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
109,428e6c45-891b-4f29-8075-4b63c7bbd3b2,hwu,醒吾科技大學,醒吾科技大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,4811,False,False,2016-07-15T04:06:37.278Z,2020-08-13T08:49:07.007Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 131},False,"{'url': 'https://megapx-assets.dcard.tw/images/16a4c7cb-b9d5-4d50-9ad6-b33cbf179659/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/28dfbe9d-43a0-42af-858e-012dfb6a58bb/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
398,8e09d062-401c-4d91-a700-d4d93cd134e1,I_I_IX,消防,火場逆行，一生懸命,4717,False,False,2020-04-20T05:56:57.620Z,2021-03-24T04:03:09.089Z,False,False,False,False,False,True,{'size': 'small'},False,False,True,,發文請記得選分類↑，不然板主晚上睡覺會抱著枕頭哭இдஇ,"{'exclude': [], 'include': []}",[],[],False,{},[],0,"['classic', 'link']",{'last30Days': 15},False,"{'url': 'https://megapx-assets.dcard.tw/images/a0ebb0a4-9b85-4d0a-9a59-72c194895744/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/e46c8801-c88b-4048-bab2-262e86c62b10/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
325,78751e16-7e34-46cd-a121-a1c1f1233f8d,table_tennis,桌球,"歡迎各位喜歡桌球、愛好桌球的朋友來這裡和大家交流聚聚喔~
舉凡桌球場地、桌球用品、技術分享、球員資訊都可以在這裡和大家分享討論，一起進入桌球的小世界吧!",4656,False,False,2020-02-04T07:44:53.573Z,2020-10-24T14:26:34.666Z,False,False,False,False,False,True,{'size': 'small'},False,False,True,,,"{'exclude': [], 'include': []}",[],[],False,{},[],0,"['classic', 'link']",{'last30Days': 16},False,"{'url': 'https://megapx-assets.dcard.tw/images/6ceb3951-999f-4c65-b6c2-263ce3a6cb04/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/20b1c460-63d8-4484-8c32-ec536e5833f2/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
43,9f8bad92-ec3e-4383-ac9a-5c0ee6c5f233,nuk,高雄大學,高雄大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,4597,False,False,2016-05-20T20:15:15.805Z,2020-08-13T08:53:45.437Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 248},False,"{'url': 'https://megapx-assets.dcard.tw/images/9dbb13a8-0957-454f-bfa7-066bde4e64b0/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/b39cd11f-f30a-4670-b057-67d5990218a4/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
292,828d3c98-8b5c-4db9-afd8-d4c48c13dea4,kkboxkma,KKBOX 風雲榜,討論 KKBOX 風雲榜，就上 Dcard！,4553,False,False,2020-02-04T07:39:23.573Z,2020-02-04T07:53:43.573Z,False,False,True,False,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 1},False,"{'url': 'https://megapx-assets.dcard.tw/images/48cbeaa6-ab54-40e1-8cef-2a06c14c7278/orig.jpeg', 'type': 'image/jpeg', 'width': 1646, 'height': 548}","{'url': 'https://megapx-assets.dcard.tw/images/1bee1de3-4894-4905-9aa5-3831d19c77ca/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
83,a6c0248a-9dbb-47dc-b9a3-bdddf53825c3,dyu,大葉大學,大葉大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,4499,False,False,2016-05-22T12:15:15.860Z,2020-08-13T08:57:48.057Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 155},False,"{'url': 'https://megapx-assets.dcard.tw/images/afee03e9-e3ca-4fae-98ce-dde90d27ab12/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/e0e52653-56f6-4473-8bd6-6f1a69b06ee2/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
87,8e389da1-c77d-423d-a8b3-2cb25be09bdf,cute,中國科大,中國科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,4456,False,False,2016-05-22T16:15:15.865Z,2020-08-13T08:57:44.513Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 132},False,"{'url': 'https://megapx-assets.dcard.tw/images/a3ddf2c2-15bd-4958-bb14-9a4b11cc9da2/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/8dc54e4b-87af-4e03-971f-28b814c9af6e/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
304,2b8a1428-77ee-4993-aaa1-b31812103183,onmyoji,陰陽師,有問題都可提出,4440,False,False,2020-02-04T07:41:23.573Z,2020-09-27T17:35:58.484Z,False,False,False,False,False,True,{'size': 'small'},False,False,True,,,"{'exclude': [], 'include': []}",[],[],False,{},[],0,"['classic', 'link', 'image', 'video']",{'last30Days': 8},False,"{'url': 'https://megapx-assets.dcard.tw/images/a55116a2-fe6e-49e7-ac06-f8b3a66e2c28/orig.jpeg', 'type': 'image/jpeg', 'width': 719, 'height': 239}","{'url': 'https://megapx-assets.dcard.tw/images/e1ae1343-1705-41f0-add9-2106c93ce3a0/orig.jpeg', 'type': 'image/jpeg', 'width': 120, 'height': 120}"
95,b922750e-adc4-46fc-aa7b-d594ac8d1e00,takming,德明財經科大,德明財經科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,4387,False,False,2016-05-23T00:15:15.877Z,2020-08-13T08:54:04.463Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 91},False,"{'url': 'https://megapx-assets.dcard.tw/images/c14ded69-e64a-468f-96fd-ec7d4bb9a344/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/aa942d02-bf11-4082-b0af-568e0854e839/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
159,afa86dc6-f8cb-4c11-998e-73948c9cb090,hsc,新生醫護管理專科學校,新生醫護管理專科學校板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,4375,False,False,2016-09-23T09:35:46.370Z,2020-08-13T08:45:33.072Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 81},False,"{'url': 'https://megapx-assets.dcard.tw/images/15469ca6-1943-46b1-93d8-ff40fc0d2ec5/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/2be4cae9-50ca-4cfb-b300-244b0ff89e3d/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
45,35118bd3-e43f-48df-97d4-9fcafb27930a,ntunhs,國北護,國北護板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,4291,False,False,2016-05-20T22:15:15.808Z,2020-08-13T08:59:39.326Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 85},False,"{'url': 'https://megapx-assets.dcard.tw/images/ec23ae7b-387c-44c1-acd8-b9549128a6fe/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/f2a4eb79-7838-453e-9c40-460648d7e3f5/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
1,c0ed3f99-ed1c-49a8-b413-ed5e925aafe4,timecapsule,時光膠囊,Dcard 九週年最終章！告別動盪不安的 2020，說好了，2021 我們一起活得更努力！請寫一封信給 2021 的自己，你想要成為什麼樣的人、想達成的新年目標或行動計畫？這些願望，Dcard 陪你一起完成。許願的卡友們一年後都會收到「時光膠囊」，提醒你檢視「和 Dcard 的約定」完成了多少。在文章裡留下一句想隨身提醒自己的話，就有機會訂製你專屬的 D 卡。,4273,False,False,2016-05-14T20:15:15.698Z,2021-01-07T07:24:57.455Z,False,False,True,False,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 300},False,"{'url': 'https://megapx-assets.dcard.tw/images/9ab1db4e-8beb-4072-be8a-d067a0a02f92/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/18ce292e-934e-41d0-8936-11433faf56be/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
436,7d8e003b-a518-4f1e-9eb8-ae927feb5db7,pubg,PUBG,"嗨嗨各位，歡迎來到PUBG的大家庭♥(´∀` )人，無論你是PUBG的電腦玩家或是手遊版玩家，還是為和平精英的gamer，都可以來到這裡討論有關PUBG的電競活動與比賽以及即將推出的遊戲活動，讓我們一同創造和平且愉悅的看板環境吧耶呼✧◝(⁰▿⁰)◜✧

啊po文時要記得選標題分類呦！！😠",4249,False,False,2020-09-21T09:45:07.323Z,2021-01-28T08:42:37.189Z,False,False,False,False,False,True,{'size': 'small'},False,False,True,,,"{'exclude': [], 'include': []}",[],[],False,{},[],0,"['classic', 'link', 'video', 'image']",{'last30Days': 46},False,"{'url': 'https://megapx-assets.dcard.tw/images/c3a7809c-732c-4958-bd0e-3045bc81f5a9/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/1c9c77be-8146-4943-9a1d-b1e884fdd81c/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
56,b7be8c6d-56f5-43d4-ab9a-b4e86f255340,niu,宜蘭大學,宜蘭大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,4231,False,False,2016-05-21T09:15:15.823Z,2020-08-13T08:59:17.590Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 162},False,"{'url': 'https://megapx-assets.dcard.tw/images/aeb5ab64-d166-46c7-83f2-2d35a989aadd/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/b15c5d5e-b2ff-4e59-a3ca-4ecdd7fde41a/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
